point,RSSI,Filtered RSSI,average rssi,average filtered rssi,Unnamed: 5
11.0,-44.0,-43.91726344335322,,,
11.0,-44.0,-43.96839744747306,,,
11.0,-43.0,-43.36989491031607,,,
11.0,-44.0,-43.75932127222504,,,
11.0,-44.0,-43.90806890635905,,,
11.0,-44.0,-43.96488544685211,,,
11.0,-43.0,-43.36855344544738,,,
11.0,-44.0,-43.75880887823991,,,
11.0,-42.0,-42.67180521177257,,,
11.0,-43.0,-42.8746407458277,,,
11.0,-43.0,-42.95211702571052,,,
11.0,-42.0,-42.36367634255396,,,
11.0,-44.0,-43.37497997945115,,,
11.0,-44.0,-43.7612635957995,,,
11.0,-42.0,-42.67274283044755,,,
11.0,-44.0,-43.49303287304295,,,
11.0,-44.0,-43.80635578868129,,,
11.0,-42.0,-42.68996651550113,,,
11.0,-44.0,-43.49961173532189,,,
11.0,-42.0,-42.57280071296475,,,
11.0,-44.0,-43.45485838107215,,,
,,,,,
,,,,,
12.0,,,,,
12.0,-60.0,-60.0,-61.895833333333336,-61.877115466183504,
12.0,-61.0,-60.66666666666666,,,
12.0,-61.0,-60.875,,,
12.0,-61.0,-60.95238095238095,,,
12.0,-61.0,-60.98181818181818,,,
12.0,-60.0,-60.375,,,
12.0,-59.0,-59.52519893899204,,,
12.0,-59.0,-59.20060790273556,,,
12.0,-57.0,-57.8405572755418,,,
12.0,-67.0,-63.50140428677014,,,
12.0,-67.0,-65.66365535542883,,,
12.0,-68.0,-67.10759575569358,,,
12.0,-67.0,-67.04109792162646,,,
12.0,-59.0,-62.07142609915957,,,
12.0,-58.0,-59.55514638719293,,,
12.0,-57.0,-57.97597907367596,,,
12.0,-96.0,-81.476116395082,,,
12.0,-67.0,-72.52938443782169,,,
12.0,-58.0,-63.54973101963409,,,
12.0,-58.0,-60.11980862108062,,,
12.0,-79.0,-71.78840860735554,,,
12.0,-59.0,-63.88473742598811,,,
12.0,-58.0,-60.24776968185889,,,
12.0,-57.0,-58.24053763083867,,,
12.0,-58.0,-58.09187719940699,,,
12.0,-59.0,-58.65312795613222,,,
12.0,-58.0,-58.24947268023976,,,
12.0,-57.0,-57.47725609583716,,,
12.0,-58.0,-57.80032959602161,,,
12.0,-59.0,-58.54176668097757,,,
12.0,-59.0,-58.82497044691111,,,
12.0,-58.0,-58.31511067100585,,,
12.0,-68.0,-64.3007014536054,,,
12.0,-57.0,-59.7886198135615,,,
12.0,-59.0,-59.30122596457888,,,
12.0,-58.0,-58.49702409142527,,,
12.0,-67.0,-63.75215220844597,,,
12.0,-58.0,-60.19712663516359,,,
12.0,-60.0,-60.07529567454459,,,
12.0,-70.0,-66.20910027596913,,,
12.0,-62.0,-63.60773324336365,,,
12.0,-63.0,-63.2321334428717,,,
12.0,-63.0,-63.08866708525146,,,
12.0,-61.0,-61.79779983538288,,,
12.0,-57.0,-58.83259646589761,,,
12.0,-59.0,-58.93605753980974,,,
12.0,-70.0,-65.77395002978045,,,
12.0,-59.0,-61.58741867328277,,,
,,,,,
,,,,,
13.0,,,,,
13.0,-60.0,-60.0,-61.32727272727273,-61.29342517164018,
13.0,-61.0,-60.66666666666666,,,
13.0,-61.0,-60.875,,,
13.0,-61.0,-60.95238095238095,,,
13.0,-61.0,-60.98181818181818,,,
13.0,-60.0,-60.375,,,
13.0,-60.0,-60.14323607427055,,,
13.0,-61.0,-60.67274569402229,,,
13.0,-61.0,-60.875,,,
13.0,-62.0,-61.57028824833703,,,
13.0,-61.0,-61.21783072666705,,,
13.0,-61.0,-61.08320393374741,,,
13.0,-61.0,-61.0317810746913,,,
13.0,-61.0,-61.01213929033293,,,
13.0,-61.0,-61.00463679630787,,,
13.0,-61.0,-61.00177109859069,,,
13.0,-62.0,-61.61871048821413,,,
13.0,-62.0,-61.85436036605165,,,
13.0,-61.0,-61.32633662119093,,,
13.0,-61.0,-61.12464949752113,,,
13.0,-61.0,-61.04761187137247,,,
13.0,-61.0,-61.0181861165963,,,
13.0,-61.0,-61.00694647841642,,,
13.0,-68.0,-65.32889123990222,,,
13.0,-61.0,-62.65348932004098,,,
13.0,-61.0,-61.6315767202207,,,
13.0,-61.0,-61.24124084062112,,,
13.0,-61.0,-61.09214580164267,,,
13.0,-61.0,-61.03519656430689,,,
13.0,-60.0,-60.39540990252812,,,
13.0,-61.0,-60.76906713202735,,,
13.0,-61.0,-60.91179149355394,,,
13.0,-61.0,-60.96630734863447,,,
13.0,-61.0,-60.98713055234947,,,
13.0,-61.0,-60.99508430841394,,,
13.0,-60.0,-60.38008838414244,,,
13.0,-62.0,-61.38124882151318,,,
13.0,-62.0,-61.76365808039709,,,
13.0,-61.0,-61.29169143092819,,,
13.0,-61.0,-61.11141621238747,,,
13.0,-65.0,-63.51469316123382,,,
13.0,-61.0,-61.9605273163144,,,
13.0,-61.0,-61.36688878770938,,,
13.0,-62.0,-61.75817303556363,,,
13.0,-62.0,-61.90763031898152,,,
13.0,-60.0,-60.72864994388114,,,
13.0,-61.0,-60.89635350141179,,,
13.0,-61.0,-60.96041056035422,,,
13.0,-61.0,-60.98487817965088,,,
13.0,-61.0,-60.99422397859841,,,
13.0,-60.0,-60.37975976739444,,,
13.0,-62.0,-61.38112330108471,,,
13.0,-64.0,-62.99967811335949,,,
13.0,-61.0,-61.76380907274406,,,
13.0,-64.0,-63.14585107112237,,,
,,,,,
,,,,,
14.0,,,,,
14.0,-71.0,-71.0,-71.51666666666667,-71.49885216515106,
14.0,-73.0,-72.33333333333333,,,
14.0,-72.0,-72.125,,,
14.0,-72.0,-72.04761904761905,,,
14.0,-72.0,-72.01818181818182,,,
14.0,-71.0,-71.38888888888889,,,
14.0,-74.0,-73.0026525198939,,,
14.0,-71.0,-71.76494427558258,,,
14.0,-73.0,-72.5282507739938,,,
14.0,-71.0,-71.58373983739837,,,
14.0,-82.0,-78.02134266839816,,,
14.0,-74.0,-75.53601621808143,,,
14.0,-78.0,-77.0588419431104,,,
14.0,-70.0,-72.69623770102356,,,
14.0,-81.0,-77.82824503629634,,,
14.0,-70.0,-72.99012353160181,,,
14.0,-71.0,-71.76015954726088,,,
14.0,-74.0,-73.14445707643061,,,
14.0,-72.0,-72.43714370453115,,,
14.0,-72.0,-72.16697403716286,,,
14.0,-70.0,-70.82771042945764,,,
14.0,-71.0,-70.93419123995994,,,
14.0,-69.0,-69.73879531292239,,,
14.0,-70.0,-69.90022868755713,,,
14.0,-71.0,-70.5799247384989,,,
14.0,-71.0,-70.83954552793958,,,
14.0,-71.0,-70.93871184531984,,,
14.0,-70.0,-70.35855601927004,,,
14.0,-71.0,-70.75499020124019,,,
14.0,-71.0,-70.90641458445053,,,
14.0,-71.0,-70.96425355211139,,,
14.0,-71.0,-70.98634607188363,,,
14.0,-71.0,-70.99478466353949,,,
14.0,-71.0,-70.99800791873486,,,
14.0,-71.0,-70.99923909266506,,,
14.0,-71.0,-70.99970935926035,,,
14.0,-72.0,-71.61792297386586,,,
14.0,-72.0,-71.85405956233724,,,
14.0,-71.0,-71.32622172439596,,,
14.0,-71.0,-71.12460561085065,,,
14.0,-72.0,-71.6656290969059,,,
14.0,-71.0,-71.25424769111716,,,
14.0,-73.0,-72.33318195394536,,,
14.0,-74.0,-73.36333215946881,,,
14.0,-74.0,-73.75681452446108,,,
14.0,-71.0,-72.05300944766475,,,
14.0,-70.0,-70.78417982978328,,,
14.0,-68.0,-69.06346206418532,,,
14.0,-68.0,-68.40620636277266,,,
14.0,-68.0,-68.15515702413269,,,
14.0,-69.0,-68.6772986983753,,,
14.0,-68.0,-68.2587050822433,,,
14.0,-68.0,-68.0988165483546,,,
14.0,-68.0,-68.0377445628205,,,
14.0,-71.0,-69.86851910635662,,,
14.0,-70.0,-69.94977876749944,,,
14.0,-71.0,-70.59885118489159,,,
14.0,-70.0,-70.22874079842543,,,
14.0,-72.0,-71.32343918788452,,,
14.0,-74.0,-72.9776447427279,,,
,,,,,
,,,,,
15.0,,,,,
15.0,-66.0,-66.0,-65.4920634920635,-65.51250246068666,
15.0,-67.0,-66.66666666666667,,,
15.0,-64.0,-65.0,,,
15.0,-65.0,-65.0,,,
15.0,-64.0,-64.38181818181818,,,
15.0,-64.0,-64.14583333333333,,,
15.0,-65.0,-64.6737400530504,,,
15.0,-64.0,-64.25734549138804,,,
15.0,-64.0,-64.09829721362229,,,
15.0,-64.0,-64.03754619364375,,,
15.0,-64.0,-64.0143413697702,,,
15.0,-65.0,-64.6235119047619,,,
15.0,-65.0,-64.85619434399018,,,
15.0,-65.0,-64.94507112717936,,,
15.0,-64.0,-64.36098504879573,,,
15.0,-75.0,-70.93625789545928,,,
15.0,-65.0,-67.26744875008045,,,
15.0,-65.0,-65.86608835478226,,,
15.0,-65.0,-65.33081631426634,,,
15.0,-65.0,-65.12636058801678,,,
15.0,-65.0,-65.04826544978398,,,
15.0,-65.0,-65.01843576133518,,,
15.0,-75.0,-71.18738172172051,,,
15.0,-76.0,-74.16174339257624,,,
15.0,-76.0,-75.2978484560082,,,
15.0,-65.0,-68.9334280991995,,,
15.0,-65.0,-66.50243584159031,,,
15.0,-65.0,-65.57387942557145,,,
15.0,-65.0,-65.21920243512403,,,
15.0,-65.0,-65.08372787980063,,,
15.0,-65.0,-65.03198120427787,,,
15.0,-65.0,-65.01221573303299,,,
15.0,-64.0,-64.38663200607121,,,
15.0,-76.0,-71.56408815017939,,,
15.0,-64.0,-66.8892245794682,,,
15.0,-72.0,-70.04785749822439,,,
15.0,-64.0,-66.31007600520581,,,
15.0,-64.0,-64.88237051739304,,,
15.0,-64.0,-64.33703554697331,,,
15.0,-63.0,-63.510702134777,,,
15.0,-63.0,-63.19507085735768,,,
15.0,-64.0,-63.69254442604595,,,
15.0,-64.0,-63.88256242078016,,,
15.0,-64.0,-63.95514283629453,,,
15.0,-64.0,-63.98286608810343,,,
15.0,-64.0,-63.99345542801576,,,
15.0,-64.0,-63.99750019594384,,,
15.0,-63.0,-63.38101117106586,,,
15.0,-71.0,-68.08980522725292,,,
15.0,-64.0,-65.56216658944363,,,
15.0,-64.0,-64.59669454107797,,,
15.0,-63.0,-63.60988304504037,,,
15.0,-63.0,-63.23295459404314,,,
15.0,-63.0,-63.08898073708905,,,
15.0,-63.0,-63.033987617224,,,
15.0,-64.0,-63.63101610333284,,,
15.0,-71.0,-68.1852986140238,,,
15.0,-63.0,-64.98060782873937,,,
15.0,-63.0,-63.7565248721943,,,
15.0,-64.0,-63.90700077659345,,,
15.0,-64.0,-63.96447745758604,,,
15.0,-64.0,-63.98643159616468,,,
15.0,-64.0,-63.99481733090799,,,
,,,,,
,,,,,
,,,,,
16.0,,,,,
16.0,-73.0,-73.0,-74.25641025641026,-74.21734994889782,
16.0,-69.0,-70.33333333333333,,,
16.0,-86.0,-80.125,,,
16.0,-91.0,-86.85714285714286,,,
16.0,-72.0,-77.67272727272727,,,
16.0,-71.0,-73.54861111111111,,,
16.0,-71.0,-71.973474801061,,,
16.0,-71.0,-71.37183383991895,,,
16.0,-72.0,-71.76006191950465,,,
16.0,-71.0,-71.29031781226904,,,
16.0,-72.0,-71.72892552650895,,,
16.0,-72.0,-71.89645876466528,,,
16.0,-72.0,-71.96045076734244,,,
16.0,-72.0,-71.98489353735397,,,
16.0,-88.0,-81.88277366472767,,,
16.0,-88.0,-85.66342745680251,,,
16.0,-71.0,-76.60093089692992,,,
16.0,-71.0,-73.13936523398779,,,
16.0,-72.0,-72.43519879378336,,,
16.0,-71.0,-71.5481971586124,,,
16.0,-71.0,-71.20939268205382,,,
16.0,-73.0,-72.31604886504884,,,
16.0,-72.0,-72.12071992434282,,,
16.0,-72.0,-72.04611090797964,,,
16.0,-71.0,-71.39957881084621,,,
16.0,-71.0,-71.15262552455899,,,
16.0,-72.0,-71.67633175158065,,,
16.0,-72.0,-71.87636973018296,,,
16.0,-71.0,-71.33474345021831,,,
16.0,-72.0,-71.74589460922188,,,
16.0,-71.0,-71.28490638869744,,,
16.0,-72.0,-71.72685854562033,,,
16.0,-72.0,-71.89566924816354,,,
16.0,-72.0,-71.9601491988703,,,
16.0,-72.0,-71.98477834844736,,,
16.0,-88.0,-81.88272966647011,,,
16.0,-91.0,-87.51751261721267,,,
16.0,-71.0,-77.30912841017,,,
16.0,-74.0,-75.26397457954704,,,
,,,,,
,,,,,
17.0,,,,,
17.0,-72.0,-72.0,-72.93650793650794,-72.94039084479431,
17.0,-72.0,-72.0,,,
17.0,-70.0,-70.75,,,
17.0,-71.0,-70.9047619047619,,,
17.0,-72.0,-71.58181818181818,,,
17.0,-73.0,-72.45833333333333,,,
17.0,-73.0,-72.79310344827586,,,
17.0,-72.0,-72.30293819655522,,,
17.0,-73.0,-72.73374613003097,,,
17.0,-71.0,-71.66223207686623,,,
17.0,-72.0,-71.87098413415391,,,
17.0,-72.0,-71.95072032436163,,,
17.0,-70.0,-70.74510886130172,,,
17.0,-84.0,-78.93708210225574,,,
17.0,-70.0,-73.41366160280757,,,
17.0,-72.0,-72.5399706836817,,,
17.0,-71.0,-71.58821645948798,,,
17.0,-71.0,-71.22467869478228,,,
17.0,-71.0,-71.08581962485887,,,
17.0,-72.0,-71.65081416854422,,,
17.0,-73.0,-72.48465686952368,,,
17.0,-74.0,-73.42119042877671,,,
17.0,-73.0,-73.16088042805656,,,
17.0,-72.0,-72.44341686664308,,,
17.0,-75.0,-74.02347213812236,,,
17.0,-73.0,-73.39093157022421,,,
17.0,-71.0,-71.91325459505049,,,
17.0,-72.0,-71.96686620367716,,,
17.0,-71.0,-71.3693100272311,,,
17.0,-72.0,-71.75909786676603,,,
17.0,-69.0,-70.0538816068173,,,
17.0,-70.0,-70.02058094243576,,,
17.0,-73.0,-71.86196318673964,,,
17.0,-80.0,-76.89154653903242,,,
17.0,-74.0,-75.10447249785825,,,
17.0,-71.0,-72.56776898829267,,,
17.0,-71.0,-71.59883446701977,,,
17.0,-75.0,-73.7008703677662,,,
17.0,-74.0,-73.88574264752894,,,
17.0,-73.0,-73.33832358607074,,,
17.0,-90.0,-83.63580591943149,,,
17.0,-82.0,-82.62482226222455,,,
17.0,-73.0,-76.67635496849313,,,
17.0,-72.0,-73.78620865450493,,,
17.0,-72.0,-72.68227099502167,,,
17.0,-74.0,-73.49667230805986,,,
17.0,-72.0,-72.57167795165812,,,
17.0,-71.0,-71.60032755816458,,,
17.0,-72.0,-71.84733871158554,,,
17.0,-76.0,-74.4138245315916,,,
17.0,-72.0,-72.9219989281897,,,
17.0,-72.0,-72.3521722529775,,,
17.0,-74.0,-73.37058580824257,,,
17.0,-73.0,-73.1415511830003,,,
17.0,-70.0,-71.19996577450867,,,
17.0,-71.0,-71.07638012927562,,,
17.0,-75.0,-73.50131056831775,,,
17.0,-75.0,-74.42755157567764,,,
17.0,-71.0,-72.3092082037156,,,
17.0,-73.0,-72.73614101296896,,,
17.0,-71.0,-71.66314685769147,,,
17.0,-73.0,-72.48936753760525,,,
17.0,-71.0,-71.56888777762447,,,
,,,,,
,,,,,
18.0,,,,,
,,,,,
18.0,-70.0,-70.0,-72.79032258064517,-72.76021267997648,
18.0,-69.0,-69.33333333333333,,,
18.0,-68.0,-68.5,,,
18.0,-68.0,-68.19047619047619,,,
18.0,-69.0,-68.69090909090909,,,
18.0,-68.0,-68.26388888888889,,,
18.0,-69.0,-68.71883289124668,,,
18.0,-69.0,-68.89260385005066,,,
18.0,-79.0,-75.13931888544892,,,
18.0,-79.0,-77.52535107169254,,,
18.0,-69.0,-72.2563943312066,,,
18.0,-79.0,-76.4241718426501,,,
18.0,-79.0,-78.01612119314952,,,
18.0,-68.0,-71.82581786030062,,,
18.0,-68.0,-69.46133238786597,,,
18.0,-69.0,-69.1762132920536,,,
18.0,-68.0,-68.44927349954506,,,
18.0,-70.0,-69.4076751840814,,,
18.0,-71.0,-70.39178604144901,,,
18.0,-80.0,-76.32998883901469,,,
18.0,-74.0,-74.8899765430957,,,
18.0,-71.0,-72.48583882402274,,,
18.0,-70.0,-70.94950594022262,,,
18.0,-78.0,-75.30695090664427,,,
18.0,-72.0,-73.26314284721083,,,
18.0,-69.0,-70.62837566873854,,,
18.0,-70.0,-70.24001814775468,,,
18.0,-74.0,-72.56381472952508,,,
18.0,-72.0,-72.21535806332075,,,
18.0,-83.0,-78.88063333668602,,,
18.0,-72.0,-74.62816807048846,,,
18.0,-72.0,-73.00387087477937,,,
18.0,-73.0,-73.00147854259953,,,
18.0,-73.0,-73.0005647530192,,,
18.0,-73.0,-73.00021571645809,,,
18.0,-73.0,-73.00008239635505,,,
18.0,-73.0,-73.00003147260708,,,
18.0,-82.0,-78.56231792021524,,,
18.0,-73.0,-75.1246163892896,,,
18.0,-74.0,-74.42956523640345,,,
18.0,-75.0,-74.78211330867063,,,
18.0,-75.0,-74.91677468960845,,,
18.0,-77.0,-76.20427873765448,,,
18.0,-72.0,-73.60589157960551,,,
18.0,-75.0,-74.46749796741173,,,
18.0,-77.0,-76.03267030012948,,,
18.0,-73.0,-74.15837697797711,,,
18.0,-77.0,-75.91459658880144,,,
18.0,-72.0,-73.49524284467776,,,
18.0,-73.0,-73.18916593398173,,,
18.0,-73.0,-73.0722549572674,,,
18.0,-73.0,-73.02759893782047,,,
18.0,-73.0,-73.01054185619402,,,
18.0,-71.0,-71.76795865326181,,,
18.0,-73.0,-72.5294020810912,,,
18.0,-73.0,-72.8202475900118,,,
18.0,-70.0,-71.07723872269453,,,
18.0,-72.0,-71.64753655557158,,,
18.0,-70.0,-70.62930296652041,,,
18.0,-73.0,-72.09447431023935,,,
18.0,-73.0,-72.65411996419762,,,
18.0,-73.0,-72.86788558235352,,,
,,,,,
,,,,,
19.0,,,,,
19.0,-81.0,-81.0,-81.25373134328358,-81.27699240758464,
19.0,-83.0,-82.33333333333333,,,
19.0,-69.0,-74.0,,,
19.0,-90.0,-83.9047619047619,,,
19.0,-87.0,-85.81818181818181,,,
19.0,-89.0,-87.78472222222221,,,
19.0,-88.0,-87.91777188328912,,,
19.0,-89.0,-88.58662613981762,,,
19.0,-70.0,-77.09945820433437,,,
19.0,-92.0,-86.30849963045085,,,
19.0,-84.0,-84.88176839252442,,,
19.0,-88.0,-86.80894151138716,,,
19.0,-88.0,-87.54505613997512,,,
19.0,-92.0,-90.29836286346287,,,
19.0,-90.0,-90.11396447286188,,,
19.0,-89.0,-89.42549656637327,,,
19.0,-85.0,-86.69038927125857,,,
19.0,-84.0,-85.0276372586527,,,
19.0,-85.0,-85.01055649344946,,,
19.0,-87.0,-86.24010019919547,,,
19.0,-87.0,-86.70974410413694,,,
19.0,-82.0,-83.7989621694659,,,
19.0,-85.0,-84.54124437051041,,,
19.0,-95.0,-91.00511082956427,,,
19.0,-74.0,-80.49537435443463,,,
19.0,-87.0,-84.51545408748825,,,
19.0,-83.0,-83.57885195303055,,,
19.0,-71.0,-75.80469390660467,,,
19.0,-71.0,-72.83522976678347,,,
19.0,-87.0,-81.58953921374406,,,
19.0,-88.0,-85.55142186319861,,,
19.0,-69.0,-75.32208058960376,,,
19.0,-87.0,-82.53943170311076,,,
19.0,-82.0,-82.20604457597906,,,
19.0,-68.0,-73.42622618232791,,,
19.0,-71.0,-71.92673593725436,,,
19.0,-85.0,-80.0064574719337,,,
19.0,-92.0,-87.41887439979601,,,
19.0,-70.0,-76.65341797495665,,,
19.0,-69.0,-71.92334553632405,,,
19.0,-87.0,-81.2412304315136,,,
19.0,-71.0,-74.91180193821845,,,
19.0,-96.0,-87.9450251018891,,,
19.0,-66.0,-74.382253704952,,,
19.0,-94.0,-86.50668769796398,,,
19.0,-68.0,-75.06892568144269,,,
19.0,-93.0,-86.15093906511147,,,
19.0,-68.0,-74.93304179514433,,,
19.0,-69.0,-71.26622030907144,,,
19.0,-68.0,-69.24758514332011,,,
19.0,-90.0,-82.07328287338656,,,
19.0,-95.0,-90.06243342058904,,,
19.0,-91.0,-90.64188143338099,,,
19.0,-68.0,-76.64842913830634,,,
19.0,-68.0,-71.30340598153806,,,
19.0,-86.0,-80.38640060380594,,,
19.0,-71.0,-74.58528599863133,,,
19.0,-92.0,-85.34817115583586,,,
19.0,-68.0,-74.62641173887874,,,
19.0,-70.0,-71.76713203830018,,,
19.0,-73.0,-72.52908634227147,,,
19.0,-89.0,-82.70867080851255,,,
19.0,-83.0,-82.88872215076682,,,
19.0,-86.0,-84.8115976100376,,,
19.0,-69.0,-75.03949287059775,,,
19.0,-69.0,-71.30688100175567,,,
19.0,-83.0,-78.53362597716779,,,
,,,,,
,,,,,
,,,,,
,,,,,
20.0,,,,,
20.0,-84.0,-84.0,-86.1,-86.08627688975737,
20.0,-81.0,-82.0,,,
20.0,-88.0,-85.75,,,
20.0,-84.0,-84.66666666666667,,,
20.0,-86.0,-85.4909090909091,,,
20.0,-86.0,-85.80555555555556,,,
20.0,-85.0,-85.3076923076923,,,
20.0,-84.0,-84.49949341438703,,,
20.0,-84.0,-84.1907894736842,,,
20.0,-77.0,-79.74663710273467,,,
20.0,-92.0,-87.31963186720118,,,
20.0,-88.0,-87.74012249827467,,,
20.0,-87.0,-87.28270163847998,,,
20.0,-91.0,-89.58011837224011,,,
20.0,-88.0,-88.60355151194655,,,
20.0,-90.0,-89.46660414110211,,,
20.0,-91.0,-90.41429490010937,,,
20.0,-87.0,-88.30414460422634,,,
20.0,-86.0,-86.88010492381979,,,
20.0,-93.0,-90.66240808848228,,,
20.0,-85.0,-87.16284743162791,,,
20.0,-87.0,-87.06220218390123,,,
20.0,-83.0,-84.55162316507622,,,
20.0,-82.0,-82.97463332257753,,,
20.0,-94.0,-89.78868466765512,,,
20.0,-86.0,-87.44714877038865,,,
20.0,-89.0,-88.40686360976053,,,
20.0,-85.0,-86.30130610389337,,,
20.0,-79.0,-81.7888507694202,,,
20.0,-90.0,-86.86362008061606,,,
20.0,-82.0,-83.85773756242884,,,
20.0,-86.0,-85.18172856167001,,,
20.0,-86.0,-85.6874481225812,,,
20.0,-84.0,-84.64454782857382,,,
20.0,-84.0,-84.24619536314026,,,
20.0,-92.0,-89.03831017084612,,,
20.0,-94.0,-92.10480312689788,,,
20.0,-87.0,-88.94986128859824,,,
20.0,-81.0,-84.03657680639749,,,
20.0,-81.0,-82.15986913059423,,,
20.0,-84.0,-83.29713255163489,,,
20.0,-91.0,-88.05776644555971,,,
20.0,-73.0,-78.75155498754611,,,
20.0,-94.0,-88.17561228082643,,,
20.0,-79.0,-82.50477202368475,,,
20.0,-73.0,-76.63049985772845,,,
20.0,-90.0,-84.89330535824882,,,
20.0,-93.0,-89.9035181832677,,,
20.0,-88.0,-88.72707924780481,,,
20.0,-92.0,-90.74985551514631,,,
20.0,-85.0,-87.19624937638486,,,
20.0,-86.0,-86.45692660275814,,,
20.0,-84.0,-84.9384624543898,,,
20.0,-86.0,-85.59452873791105,,,
20.0,-85.0,-85.22708977059344,,,
20.0,-82.0,-83.23263860761959,,,
20.0,-84.0,-83.70689402976512,,,
20.0,-87.0,-85.74214544792548,,,
20.0,-89.0,-87.7556102915111,,,
20.0,-88.0,-87.90665143785792,,,
20.0,-89.0,-88.58237801081255,,,
20.0,-91.0,-90.07655057207953,,,
20.0,-87.0,-88.17513775042644,,,
20.0,-88.0,-88.0668966679497,,,
20.0,-95.0,-92.35179017467193,,,
20.0,-83.0,-86.57206599106736,,,
20.0,-83.0,-84.36440779853015,,,
20.0,-81.0,-82.28508942702331,,,
20.0,-80.0,-80.87282649378989,,,
20.0,-88.0,-85.2776619643455,,,
,,,,,
,,,,,
21.0,,,,,
21.0,-76.0,-76.0,-74.27692307692308,-74.29029251936063,
21.0,-73.0,-74.0,,,
21.0,-74.0,-74.0,,,
21.0,-74.0,-74.0,,,
21.0,-73.0,-73.38181818181818,,,
21.0,-76.0,-75.0,,,
21.0,-77.0,-76.23607427055703,,,
21.0,-74.0,-74.85410334346504,,,
21.0,-85.0,-81.12461300309597,,,
21.0,-75.0,-77.33939393939394,,,
21.0,-73.0,-74.6575009880865,,,
21.0,-74.0,-74.25114302967563,,,
21.0,-73.0,-73.4778941125106,,,
21.0,-74.0,-73.80057329670778,,,
21.0,-72.0,-72.68775780010576,,,
21.0,-73.0,-72.88073409236247,,,
21.0,-75.0,-74.1905124544814,,,
21.0,-72.0,-72.83670130483193,,,
21.0,-74.0,-73.55565943751421,,,
21.0,-74.0,-73.83027700771068,,,
21.0,-76.0,-75.17123956311761,,,
21.0,-73.0,-73.82933971539245,,,
21.0,-74.0,-73.93481357180964,,,
21.0,-73.0,-73.35706701128659,,,
21.0,-71.0,-71.90031948455035,,,
21.0,-74.0,-73.19799340861414,,,
21.0,-73.0,-73.07562675254215,,,
21.0,-74.0,-73.64692083776222,,,
21.0,-73.0,-73.24710177199461,,,
21.0,-73.0,-73.09438447822161,,,
21.0,-72.0,-72.41801767392033,,,
21.0,-77.0,-75.24983848728887,,,
21.0,-71.0,-72.62329385544692,,,
21.0,-71.0,-71.62004307905187,,,
21.0,-74.0,-73.09093734795836,,,
21.0,-74.0,-73.65276896482321,,,
21.0,-77.0,-75.72147151276096,,,
21.0,-78.0,-77.12967956220956,,,
21.0,-82.0,-80.13970312886732,,,
21.0,-76.0,-77.58122589189303,,,
21.0,-83.0,-80.93021246806103,,,
21.0,-73.0,-76.02907162479113,,,
21.0,-72.0,-73.53896841756244,,,
21.0,-71.0,-71.96979963914632,,,
21.0,-72.0,-71.9884644886264,,,
21.0,-72.0,-71.9955938267329,,,
21.0,-71.0,-71.3802830028224,,,
21.0,-73.0,-72.38132315923407,,,
21.0,-73.0,-72.76368647487982,,,
21.0,-73.0,-72.9097362654054,,,
21.0,-74.0,-73.58355631008625,,,
21.0,-74.0,-73.84093266485337,,,
21.0,-74.0,-73.93924168447386,,,
21.0,-75.0,-74.5948263773181,,,
21.0,-73.0,-73.60916946998066,,,
21.0,-73.0,-73.23268203262386,,,
21.0,-73.0,-73.0888766278909,,,
21.0,-72.0,-72.41591386229895,,,
21.0,-75.0,-74.01296692525564,,,
21.0,-74.0,-74.00495292471807,,,
21.0,-75.0,-74.61992583764848,,,
21.0,-84.0,-80.41713048697642,,,
21.0,-75.0,-77.06915972453172,,,
21.0,-73.0,-74.55428070911896,,,
21.0,-74.0,-74.21171639157505,,,
,,,,,
,,,,,
22.0,,,,,
22.0,-47.0,-47.0,-46.888888888888886,-46.89134372788232,
22.0,-47.0,-47.0,,,
22.0,-47.0,-47.0,,,
22.0,-47.0,-47.0,,,
22.0,-47.0,-47.0,,,
22.0,-47.0,-47.0,,,
22.0,-47.0,-47.0,,,
22.0,-47.0,-47.0,,,
22.0,-47.0,-47.0,,,
22.0,-47.0,-47.0,,,
22.0,-47.0,-47.0,,,
22.0,-47.0,-47.0,,,
22.0,-47.0,-47.0,,,
22.0,-47.0,-47.0,,,
22.0,-47.0,-47.0,,,
22.0,-47.0,-47.0,,,
22.0,-47.0,-47.0,,,
22.0,-46.0,-46.38196601125011,,,
22.0,-47.0,-46.76393202250021,,,
22.0,-47.0,-46.90983005625053,,,
22.0,-48.0,-47.58359213500126,,,
22.0,-47.0,-47.22291236000336,,,
22.0,-47.0,-47.08514494500884,,,
22.0,-47.0,-47.03252247502314,,,
22.0,-47.0,-47.01242248006057,,,
22.0,-46.0,-46.38671097640868,,,
22.0,-47.0,-46.76574443791535,,,
22.0,-47.0,-46.91052233733738,,,
22.0,-47.0,-46.96582257409678,,,
22.0,-47.0,-46.98694538495295,,,
22.0,-47.0,-46.99501358076207,,,
22.0,-47.0,-46.99809535733327,,,
22.0,-47.0,-46.99927249123773,,,
22.0,-47.0,-46.99972211637993,,,
22.0,-47.0,-46.99989385790205,,,
22.0,-46.0,-46.38192546857633,,,
22.0,-47.0,-46.76391653657682,,,
22.0,-47.0,-46.90982414115414,,,
22.0,-47.0,-46.9655558868856,,,
22.0,-47.0,-46.98684351950264,,,
